x,y,latitude,longitude,altitude,horiz_precision,vert_precision,planeType,dip,dipAzimuth,dipAz_dc,strike,declination,unitId,timedate,notes
601161.5456,5286559.269,47.72447979,-85.65102062,6,5,-1,Bedding,25.04180908,262.5217896,262.5217896,172.5217896,-6.58203888,SS14, Sat Jul 11 10:44:35 2015, 
601164.7151,5286543.357,47.72433617,-85.65098207,4,5,-1,Bedding,21.86975098,246.054306,246.054306,156.054306,-6.58203888,SS14, Sat Jul 11 10:35:09 2015, 
601166.5272,5286542.201,47.72432548,-85.65095818,4,5,-1,Bedding,10.46428013,279.5004273,279.5004273,189.5004273,-6.58203888,SS14, Sat Jul 11 10:35:16 2015, 
601167.825,5286547.469,47.72437267,-85.65093965,4,5,-1,Bedding,22,262,268.5820389,172,-6.58203888,SS14, Wed Jul 15 16:47:21 2015,compass
601167.825,5286547.469,47.72437267,-85.65093965,4,5,-1,Bedding,28,284,290.5820389,194,-6.58203888,SS14, Wed Jul 15 16:47:21 2015,compass
601167.825,5286547.469,47.72437267,-85.65093965,4,5,-1,Bedding,25,254,260.5820389,164,-6.58203888,SS14, Wed Jul 15 16:47:21 2015,compass
601167.825,5286547.469,47.72437267,-85.65093965,4,5,-1,Bedding,30,276,282.5820389,186,-6.58203888,SS14, Wed Jul 15 16:47:21 2015,compass
601167.825,5286547.469,47.72437267,-85.65093965,4,5,-1,Bedding,14,213,219.5820389,123,-6.58203888,SS14, Wed Jul 15 16:47:21 2015,compass
601167.825,5286547.469,47.72437267,-85.65093965,4,5,-1,Bedding,13,228,234.5820389,138,-6.58203888,SS14, Wed Jul 15 16:47:21 2015,compass
601167.825,5286547.469,47.72437267,-85.65093965,4,5,-1,Bedding,17,252,258.5820389,162,-6.58203888,SS14, Wed Jul 15 16:47:21 2015,compass
601169.457,5286541.851,47.72432188,-85.6509192,3,5,-1,Bedding,17.3087368,273.3177185,273.3177185,183.3177185,-6.58203888,SS13, Sat Jul 11 10:35:01 2015, 
601169.5976,5286539.198,47.72429799,-85.65091794,4,5,-1,Bedding,20.47699547,267.5021668,267.5021668,177.5021668,-6.58203888,SS13, Sat Jul 11 10:35:25 2015, 
601170.0031,5286541.18,47.72431576,-85.65091208,3,5,-1,Bedding,14.43527699,252.3612976,252.3612976,162.3612976,-6.58203888,SS13, Sat Jul 11 10:34:45 2015, Horizontally laminated green siltstone 
601171.8981,5286539.596,47.72430121,-85.65088718,4,5,-1,Bedding,27.16737175,276.7701416,276.7701416,186.7701416,-6.58203888,SS13, Sat Jul 11 10:35:37 2015, 
601172.5643,5286539.971,47.72430448,-85.65087821,6,5,-1,Bedding,31.61070061,277.3470154,277.3470154,187.3470154,-6.58203888,SS13, Sat Jul 11 10:36:28 2015, 
601182.0062,5286549.468,47.72438843,-85.65075014,3,5,-1,Bedding,36.87841415,274.0561523,274.0561523,184.0561523,-6.58203888,SS12, Sat Jul 11 10:28:02 2015, Interflow siltstone 
601192.4129,5286552.659,47.7244155,-85.65061066,3,5,-1, Fault,66.12231445,145.2552033,145.2552033,55.25520325,-6.58203888,SS12, Wed Jul 15 13:23:03 2015, 
601192.8362,5286543.526,47.72433328,-85.65060714,3,5,-1,Bedding,26.7548027,263.0316162,263.0316162,173.0316162,-6.58203888,SS12, Sat Jul 11 10:26:29 2015, Siltstone with large groves from overlying flow. 
601218.3216,5286633.202,47.72513593,-85.65024655,8,5,-1,Bedding,29.2163105,238.6630859,238.6630859,148.6630859,-6.58203888,SSa_top, Sat Jul 11 11:02:16 2015, Interflow siltstone 
601222.4566,5286631.163,47.72511694,-85.6501919,3,5,-1,Bedding,25.30868721,242.715332,242.715332,152.715332,-6.58203888,SSa limestone, Sat Jul 11 11:02:44 2015, Interflow limestone bed
601252.4191,5286650.457,47.72528579,-85.64978798,12,10,-1,Bedding,28.18704224,209.374176,209.374176,119.374176,-6.65908051,SSa_top, Sat Jul 11 05:58:40 2015, 
601252.5782,5286661.167,47.7253821,-85.64978337,6,5,-1,Bedding,25.69263458,221.4666443,221.4666443,131.4666443,-6.65908051,SSa_top, Sat Jul 11 06:08:11 2015, 
601253.0019,5286657.782,47.72535159,-85.64977851,8,10,-1,Bedding,21.88734055,218.6072388,218.6072388,128.6072388,-6.65908051,SSa_top, Sat Jul 11 06:01:59 2015, 
601255.8052,5286669.726,47.72545859,-85.64973836,16,10,-1,Bedding,25.92962837,223.4399567,223.4399567,133.4399567,-6.65908051,SSa_top, Sat Jul 11 06:05:12 2015, Best measurement
601273.0436,5286481.662,47.72376423,-85.64955228,3,5,-1,Bedding,20.88807106,213.4119721,213.4119721,123.4119721,-6.58203888,SS11, Sat Jul 11 10:17:09 2015, Siltstone 
601283.2309,5286474.73,47.72370027,-85.64941809,3,5,-1,Bedding,13.40325737,187.6884613,187.6884613,97.6884613,-6.58203888,SS11, Sat Jul 11 10:15:25 2015, Siltstone 
601310.8564,5286536.112,47.72424807,-85.64903554,4,5,-1,Bedding,18.98356819,271.5725098,271.5725098,181.5725098,-6.58203888,SS11, Sat Jul 11 09:12:10 2015, 
601337.0112,5286465.213,47.72360623,-85.64870336,4,5,-1,Bedding,21.24200058,262.1894836,262.1894836,172.1894836,-6.58203888,SS3, Sat Jul 11 09:46:21 2015, Siltstone with quite variableBedding due to disturbance by flow. 
601338.7615,5286466.884,47.72362098,-85.64867964,8,5,-1,Bedding,22,247,253.5820389,157,-6.58203888,SS3, Sat Jul 11 10:37:17 2015,compass
601338.7615,5286466.884,47.72362098,-85.64867964,8,5,-1,Bedding,10,230,236.5820389,140,-6.58203888,SS3, Sat Jul 11 10:37:17 2015,compass
601338.7615,5286466.884,47.72362098,-85.64867964,8,5,-1,Bedding,23,232,238.5820389,142,-6.58203888,SS3, Sat Jul 11 10:37:17 2015,compass
601338.7615,5286466.884,47.72362098,-85.64867964,8,5,-1,Bedding,17,226,232.5820389,136,-6.58203888,SS3, Sat Jul 11 10:37:17 2015,compass
601338.7615,5286466.884,47.72362098,-85.64867964,8,5,-1,Bedding,31,262,268.5820389,172,-6.58203888,SS3, Sat Jul 11 10:37:17 2015,compass
601338.7615,5286466.884,47.72362098,-85.64867964,8,5,-1,Bedding,20,231,237.5820389,141,-6.58203888,SS3, Sat Jul 11 10:37:17 2015,compass
601338.7615,5286466.884,47.72362098,-85.64867964,8,5,-1,Bedding,24,249,255.5820389,159,-6.58203888,SS3, Sat Jul 11 10:37:17 2015,compass
601338.7615,5286466.884,47.72362098,-85.64867964,8,5,-1,Bedding,15,218,224.5820389,128,-6.58203888,SS3, Sat Jul 11 10:37:17 2015,compass
601338.7615,5286466.884,47.72362098,-85.64867964,8,5,-1,Bedding,21,230,236.5820389,140,-6.58203888,SS3, Sat Jul 11 10:37:17 2015,compass
601338.7615,5286466.884,47.72362098,-85.64867964,8,5,-1,Bedding,27.41085625,263.3035584,263.3035584,173.3035584,-6.58203888,SS3, Sat Jul 11 10:37:17 2015, 
601360.8951,5286452.766,47.72349052,-85.64838787,3,5,-1,Bedding,6.96964073,289.4483643,289.4483643,199.4483643,-6.65908051,SS3, Sat Jul 11 07:40:56 2015, 
601360.8951,5286452.766,47.72349052,-85.64838787,3,5,-1,Bedding,25,242,248.6590805,152,-6.65908051,SS3, Sat Jul 11 07:40:56 2016,compass
601362.2656,5286454.575,47.72350657,-85.64836917,4,5,-1,Bedding,3.82933116,80.24001312,80.24001312,350.2400208,-6.65908051,SS3, Sat Jul 11 07:42:12 2015, 
601364.4014,5286455.05,47.72351051,-85.64834059,4,5,-1,Bedding,22.35472679,229.5719147,229.5719147,139.5719147,-6.58203888,SS3, Sat Jul 11 09:27:00 2015, 
601364.4014,5286455.05,47.72351051,-85.64834059,4,5,-1,Bedding,26,232,238.5820389,142,-6.58203888,SS2, Sat Jul 11 09:27:00 2015,compass
601364.4014,5286455.05,47.72351051,-85.64834059,4,5,-1,Bedding,40,217,223.5820389,127,-6.58203888,SS2, Sat Jul 11 09:27:00 2015,compass
601364.4014,5286455.05,47.72351051,-85.64834059,4,5,-1,Bedding,25,234,240.5820389,144,-6.58203888,SS2, Sat Jul 11 09:27:00 2015,compass
601364.4014,5286455.05,47.72351051,-85.64834059,4,5,-1,Bedding,36,209,215.5820389,119,-6.58203888,SS2, Sat Jul 11 09:27:00 2015,compass
601364.4014,5286455.05,47.72351051,-85.64834059,4,5,-1,Bedding,20,212,218.5820389,122,-6.58203888,SS2, Sat Jul 11 09:27:00 2015,compass
601364.4014,5286455.05,47.72351051,-85.64834059,4,5,-1,Bedding,25,213,219.5820389,123,-6.58203888,SS2, Sat Jul 11 09:27:00 2015,compass
601364.8153,5286456.553,47.72352396,-85.64833472,4,5,-1,Bedding,4.80226135,180.9755707,180.9755707,90.97557068,-6.65908051,SS3, Sat Jul 11 07:42:41 2015, 
601365.2639,5286454.991,47.72350984,-85.64832911,3,5,-1,Bedding,15.56864738,236.6423645,236.6423645,146.6423645,-6.58203888,SS3, Sat Jul 11 09:27:17 2015, 
601366.214,5286456.028,47.72351902,-85.6483162,3,5,-1,Bedding,18.65564156,257.604187,257.604187,167.604187,-6.58203888,SS3, Sat Jul 11 09:26:11 2015, Laminated green siltstone with variableBedding. 
601366.214,5286456.028,47.72351902,-85.6483162,3,5,-1,Bedding,20,235,241.5820389,145,-6.58203888,SS3, Sat Jul 11 09:26:11 2015,compass
601366.214,5286456.028,47.72351902,-85.6483162,3,5,-1,Bedding,26,234,240.5820389,144,-6.58203888,SS3, Sat Jul 11 09:26:11 2015,compass
601366.214,5286456.028,47.72351902,-85.6483162,3,5,-1,Bedding,24,231,237.5820389,141,-6.58203888,SS3, Sat Jul 11 09:26:11 2015,compass
601366.214,5286456.028,47.72351902,-85.6483162,3,5,-1,Bedding,36,229,235.5820389,139,-6.58203888,SS3, Sat Jul 11 09:26:11 2015,compass
601366.6589,5286455.756,47.7235165,-85.64831033,6,5,-1,Bedding,17.89807701,241.5010071,241.5010071,151.5010071,-6.58203888,SS3, Sat Jul 11 09:39:31 2015, 
601367.047,5286459.099,47.72354651,-85.64830438,3,5,-1,Bedding,20,320,326.6590805,230,-6.65908051,SS3, Sat Jul 11 07:45:17 2015,compass
601367.047,5286459.099,47.72354651,-85.64830438,3,5,-1,Bedding,22.61284447,326.4620972,326.4620972,236.4620972,-6.65908051,SS3, Sat Jul 11 07:45:17 2015, 
601367.1286,5286454.063,47.7235012,-85.64830447,6,5,-1,Bedding,16.03029442,252.4881439,252.4881439,162.4881439,-6.58203888,SS3, Sat Jul 11 09:32:53 2015, Laminated siltstone 
601367.2042,5286457.657,47.72353352,-85.64830262,4,5,-1,Bedding,13.8389883,261.4003601,261.4003601,171.4003601,-6.65908051,SS3, Sat Jul 11 07:43:35 2015, 
601367.2662,5286455.184,47.72351126,-85.64830237,6,5,-1,Bedding,22.61779022,194.4196014,194.4196014,104.4196014,-6.58203888,SS3, Sat Jul 11 09:37:55 2015, 
601368.3398,5286455.277,47.72351193,-85.64828804,6,5,-1,Bedding,22.35908127,253.7506714,253.7506714,163.7506714,-6.58203888,SS3, Sat Jul 11 09:31:22 2015, Laminated siltstone 
601371.1576,5286453.78,47.72349802,-85.64825082,6,5,-1,Bedding,20.90677834,235.757843,235.757843,145.757843,-6.58203888,SS3, Sat Jul 11 09:38:56 2015, 
601377.1085,5286450.021,47.72346328,-85.64817237,3,5,-1,Bedding,20.34053802,226.2410278,226.2410278,136.2410278,-6.58203888,SS3, Sat Jul 11 09:38:27 2015, 
601377.3014,5286450.854,47.72347074,-85.6481696,3,5,-1,Bedding,24.49452591,205.9396057,205.9396057,115.9396057,-6.58203888,SS3, Sat Jul 11 09:38:18 2015, 
601380.9707,5286679.29,47.72552497,-85.64806751,48,30,-1,Bedding,31.1083374,239.4773407,239.4773407,149.4773407,-6.58203888,East Sand Bay Member, Wed Jul 15 17:14:01 2015, 
601381.2962,5286693.418,47.725652,-85.64805988,4,5,-1,Bedding,18.71339607,252.8929901,252.8929901,162.8929901,-6.58203888,East Sand Bay Member, Wed Jul 15 17:09:37 2015, 
601381.7704,5286692.182,47.72564081,-85.64805385,6,5,-1,Bedding,22.3742218,248.9973145,248.9973145,158.9973145,-6.58203888,East Sand Bay Member, Wed Jul 15 17:12:19 2015, 
601388.2534,5286666.94,47.72541274,-85.6479733,4,5,-1,Bedding,29.55853844,221.4753265,221.4753265,131.4753265,-6.65908051,East Sand Bay Member, Sat Jul 11 06:51:52 2015, 
601396.0364,5286674.545,47.72547992,-85.64786777,3,5,-1,Bedding,14.93727589,231.6499634,231.6499634,141.6499634,-6.58203888,South Shore Member, Wed Jul 15 16:47:44 2015, 
601396.2566,5286674.535,47.72547979,-85.64786484,3,5,-1,Bedding,30.33055878,226.3652954,226.3652954,136.3652954,-6.58203888,South Shore Member, Wed Jul 15 16:47:30 2015, 
601396.2566,5286674.535,47.72547979,-85.64786484,3,5,-1,Bedding,22.78587914,240.9269409,240.9269409,150.9269409,-6.58203888,South Shore Member, Wed Jul 15 16:47:21 2015, 
601397.7523,5286672.776,47.72546374,-85.64784531,3,5,-1,Bedding,21.3859787,219.9065399,219.9065399,129.9065399,-6.58203888,South Shore Member, Wed Jul 15 16:47:54 2015, 
601400.9596,5286661.935,47.72536572,-85.64780507,6,10,-1,Bedding,4.89110279,75.69264221,75.69264221,345.692627,-6.65908051,East Sand Bay Member, Sat Jul 11 06:43:56 2015, Pretty flat lying 
601413.7352,5286691.832,47.72563264,-85.6476278,12,10,-1,Bedding,22.7911396,215.3253784,215.3253784,125.3253784,-6.65908051,East Sand Bay Member, Sat Jul 11 06:50:21 2015, 
