tab 	er_locations
location_type	er_citation_names	location_end_lat	location_begin_lon	er_location_name	location_begin_lat	location_end_lon
Region	This study	47.7244	274.044128	Michipicoten Island	47.7022	274.3519
Outcrop	This study	47.53669	269.06	Two Island River	47.524091	269.07756
>>>>>>>>>>
tab 	er_samples
er_formation_name	sample_bed_dip_direction	er_citation_names	sample_lithology	er_site_name	er_sample_name	sample_bed_dip	sample_lat	sample_azimuth	er_location_name	sample_declination_correction	sample_height	sample_dip	sample_type	magic_method_codes	sample_lon	sample_class
0	This study	01.6	245.5	0	pmagpy-3.4.0	u	SS8-8		Michipicoten Island	853.0	SS8-8a	273	2.50e-06	3.18e-08	1.77e-08	8.32e-08	SS8-8a:LP-DIR-T	19	SS8	1	2.0	g	LT-T-Z:LP-DIR-T
0	This study	01.8	235.1	0	pmagpy-3.4.0	u	SS9-1		Michipicoten Island	273	SS9-1a	273	6.17e-05	2.36e-07	2.34e-06	1.75e-06	SS9-1a:LP-DIR-T	1	SS9	1	2.2	g	LT-NO:LP-DIR-T
0	This study	-02.4	236.7	0	pmagpy-3.4.0	u	SS9-1		Michipicoten Island	77	SS9-1a	273	6.10e-05	1.49e-07	3.32e-06	3.33e-06	SS9-1a:LP-DIR-T	2	SS9	1	4.1	g	LT-LT-Z:LP-DIR-T
0	This study	-03.2	237.6	0	pmagpy-3.4.0	u	SS9-1		Michipicoten Island	373.0	SS9-1a	273	5.98e-05	1.80e-07	2.79e-06	2.90e-06	SS9-1a:LP-DIR-T	3	SS9	1	3.4	g	LT-T-Z:LP-DIR-T
0	This study	-04.8	239.4	0	pmagpy-3.4.0	u	SS9-1		Michipicoten Island	473.0	SS9-1a	273	5.56e-05	1.41e-07	2.63e-06	3.74e-06	SS9-1a:LP-DIR-T	4	SS9	1	4.5	g	LT-T-Z:LP-DIR-T
0	This study	-05.3	237.4	0	pmagpy-3.4.0	u	SS9-1		Michipicoten Island	573.0	SS9-1a	273	4.48e-05	2.17e-07	1.58e-06	2.75e-06	SS9-1a:LP-DIR-T	5	SS9	1	4.0	g	LT-T-Z:LP-DIR-T
0	This study	-06.4	239.1	0	pmagpy-3.4.0	u	SS9-1		Michipicoten Island	623.0	SS9-1a	273	3.00e-05	1.43e-07	8.66e-07	1.64e-06	SS9-1a:LP-DIR-T	6	SS9	1	3.5	g	LT-T-Z:LP-DIR-T
0	This study	-02.5	238.1	0	pmagpy-3.4.0	u	SS9-1		Michipicoten Island	673.0	SS9-1a	273	1.28e-05	9.10e-08	1.20e-07	2.93e-07	SS9-1a:LP-DIR-T	7	SS9	1	1.5	g	LT-T-Z:LP-DIR-T
0	This study	-08.9	237.2	0	pmagpy-3.4.0	u	SS9-1		Michipicoten Island	723.0	SS9-1a	273	6.10e-06	5.40e-08	1.49e-07	2.36e-07	SS9-1a:LP-DIR-T	8	SS9	1	2.7	g	LT-T-Z:LP-DIR-T
0	This study	-04.7	243.3	0	pmagpy-3.4.0	u	SS9-1		Michipicoten Island	748.0	SS9-1a	273	4.98e-06	1.03e-08	1.06e-07	2.46e-07	SS9-1a:LP-DIR-T	9	SS9	1	3.1	g	LT-T-Z:LP-DIR-T
0	This study	-04.7	244.5	0	pmagpy-3.4.0	u	SS9-1		Michipicoten Island	773.0	SS9-1a	273	3.56e-06	8.24e-09	2.95e-08	4.38e-08	SS9-1a:LP-DIR-T	10	SS9	1	0.8	g	LT-T-Z:LP-DIR-T
0	This study	-03.1	235.6	0	pmagpy-3.4.0	u	SS9-1		Michipicoten Island	788.0	SS9-1a	273	2.93e-06	8.13e-09	8.32e-08	1.25e-07	SS9-1a:LP-DIR-T	11	SS9	1	2.9	g	LT-T-Z:LP-DIR-T
0	This study	-01.8	243.1	0	pmagpy-3.4.0	u	SS9-1		Michipicoten Island	803.0	SS9-1a	273	2.29e-06	1.27e-08	3.71e-08	6.43e-08	SS9-1a:LP-DIR-T	12	SS9	1	1.9	g	LT-T-Z:LP-DIR-T
0	This study	-03.9	236.7	0	pmagpy-3.4.0	u	SS9-1		Michipicoten Island	813.0	SS9-1a	273	1.73e-06	8.22e-09	1.53e-08	3.02e-08	SS9-1a:LP-DIR-T	13	SS9	1	1.1	g	LT-T-Z:LP-DIR-T
0	This study	-00.7	231.2	0	pmagpy-3.4.0	u	SS9-1		Michipicoten Island	823.0	SS9-1a	273	6.54e-07	6.79e-09	1.80e-08	2.75e-08	SS9-1a:LP-DIR-T	14	SS9	1	2.9	g	LT-T-Z:LP-DIR-T
0	This study	-69.0	227.4	0	pmagpy-3.4.0	u	SS9-1		Michipicoten Island	833.0	SS9-1a	273	3.03e-07	5.54e-09	7.02e-09	1.15e-08	SS9-1a:LP-DIR-T	15	SS9	1	2.6	g	LT-T-Z:LP-DIR-T
0	This study	-07.1	152.6	0	pmagpy-3.4.0	u	SS9-1		Michipicoten Island	843.0	SS9-1a	273	9.78e-08	1.83e-09	1.80e-09	3.51e-09	SS9-1a:LP-DIR-T	16	SS9	1	2.2	g	LT-T-Z:LP-DIR-T
0	This study	03.9	284.8	0	pmagpy-3.4.0	u	SS9-1		Michipicoten Island	848.0	SS9-1a	273	1.53e-07	1.45e-09	2.32e-09	1.77e-09	SS9-1a:LP-DIR-T	17	SS9	1	0.7	g	LT-T-Z:LP-DIR-T
0	This study	07.9	243.5	0	pmagpy-3.4.0	u	SS9-2		Michipicoten Island	273	SS9-2a	273	6.24e-05	4.02e-07	3.59e-06	3.15e-06	SS9-2a:LP-DIR-T	1	SS9	1	3.4	g	LT-NO:LP-DIR-T
0	This study	03.8	244.1	0	pmagpy-3.4.0	u	SS9-2		Michipicoten Island	77	SS9-2a	273	6.10e-05	3.68e-07	3.44e-06	4.54e-06	SS9-2a:LP-DIR-T	2	SS9	1	5.0	g	LT-LT-Z:LP-DIR-T
0	This study	03.1	246.1	0	pmagpy-3.4.0	u	SS9-2		Michipicoten Island	373.0	SS9-2a	273	5.96e-05	2.58e-07	3.32e-06	4.78e-06	SS9-2a:LP-DIR-T	3	SS9	1	5.2	g	LT-T-Z:LP-DIR-T
0	This study	00.9	247.7	0	pmagpy-3.4.0	u	SS9-2		Michipicoten Island	473.0	SS9-2a	273	5.50e-05	2.46e-07	2.29e-06	2.78e-06	SS9-2a:LP-DIR-T	4	SS9	1	3.1	g	LT-T-Z:LP-DIR-T
0	This study	00.2	248.5	0	pmagpy-3.4.0	u	SS9-2		Michipicoten Island	573.0	SS9-2a	273	4.49e-05	1.68e-07	1.56e-06	3.85e-06	SS9-2a:LP-DIR-T	5	SS9	1	5.1	g	LT-T-Z:LP-DIR-T
0	This study	-00.3	247.4	0	pmagpy-3.4.0	u	SS9-2		Michipicoten Island	623.0	SS9-2a	273	3.00e-05	8.07e-08	8.98e-07	2.43e-06	SS9-2a:LP-DIR-T	6	SS9	1	4.9	g	LT-T-Z:LP-DIR-T
0	This study	01.0	247.8	0	pmagpy-3.4.0	u	SS9-2		Michipicoten Island	673.0	SS9-2a	273	1.37e-05	3.52e-08	8.27e-08	3.28e-07	SS9-2a:LP-DIR-T	7	SS9	1	1.4	g	LT-T-Z:LP-DIR-T
0	This study	-03.8	249.7	0	pmagpy-3.4.0	u	SS9-2		Michipicoten Island	723.0	SS9-2a	273	7.52e-06	2.16e-08	1.48e-07	3.75e-07	SS9-2a:LP-DIR-T	8	SS9	1	3.1	g	LT-T-Z:LP-DIR-T
0	This study	-01.0	250.4	0	pmagpy-3.4.0	u	SS9-2		Michipicoten Island	748.0	SS9-2a	273	6.38e-06	2.93e-08	9.66e-08	3.19e-07	SS9-2a:LP-DIR-T	9	SS9	1	3.0	g	LT-T-Z:LP-DIR-T
0	This study	-00.1	254.9	0	pmagpy-3.4.0	u	SS9-2		Michipicoten Island	773.0	SS9-2a	273	4.88e-06	3.12e-08	2.13e-08	3.56e-08	SS9-2a:LP-DIR-T	10	SS9	1	0.6	g	LT-T-Z:LP-DIR-T
0	This study	-00.2	248.0	0	pmagpy-3.4.0	u	SS9-2		Michipicoten Island	788.0	SS9-2a	273	3.92e-06	1.38e-08	6.04e-08	1.56e-07	SS9-2a:LP-DIR-T	11	SS9	1	2.5	g	LT-T-Z:LP-DIR-T
0	This study	-00.7	251.6	0	pmagpy-3.4.0	u	SS9-2		Michipicoten Island	803.0	SS9-2a	273	3.30e-06	1.65e-08	1.36e-08	2.64e-08	SS9-2a:LP-DIR-T	12	SS9	1	0.6	g	LT-T-Z:LP-DIR-T
0	This study	00.2	252.3	0	pmagpy-3.4.0	u	SS9-2		Michipicoten Island	813.0	SS9-2a	273	2.37e-06	1.29e-08	1.07e-08	5.50e-08	SS9-2a:LP-DIR-T	13	SS9	1	1.4	g	LT-T-Z:LP-DIR-T
0	This study	24.8	240.8	0	pmagpy-3.4.0	u	SS9-2		Michipicoten Island	823.0	SS9-2a	273	1.33e-06	1.61e-08	7.81e-08	1.70e-07	SS9-2a:LP-DIR-T	14	SS9	1	8.0	b	LT-T-Z:LP-DIR-T
0	This study	24.9	245.9	0	pmagpy-3.4.0	u	SS9-2		Michipicoten Island	823.0	SS9-2a	273	1.34e-06	1.41e-08	1.95e-08	7.23e-08	SS9-2a:LP-DIR-T	15	SS9	1	3.2	g	LT-T-Z:LP-DIR-T
0	This study	-35.0	274.1	0	pmagpy-3.4.0	u	SS9-2		Michipicoten Island	833.0	SS9-2a	273	6.15e-07	1.40e-08	1.22e-08	2.17e-08	SS9-2a:LP-DIR-T	16	SS9	1	2.6	g	LT-T-Z:LP-DIR-T
0	This study	00.8	193.1	0	pmagpy-3.4.0	u	SS9-2		Michipicoten Island	843.0	SS9-2a	273	1.16e-07	3.15e-09	1.22e-09	1.12e-09	SS9-2a:LP-DIR-T	17	SS9	1	1.7	g	LT-T-Z:LP-DIR-T
0	This study	00.1	272.8	0	pmagpy-3.4.0	u	SS9-2		Michipicoten Island	848.0	SS9-2a	273	1.80e-07	2.29e-09	2.28e-09	2.13e-09	SS9-2a:LP-DIR-T	18	SS9	1	1.0	g	LT-T-Z:LP-DIR-T
0	This study	-12.8	207.5	0	pmagpy-3.4.0	u	SS9-3		Michipicoten Island	273	SS9-3a	273	6.41e-05	1.46e-06	4.50e-06	4.82e-06	SS9-3a:LP-DIR-T	1	SS9	1	4.4	g	LT-NO:LP-DIR-T
0	This study	-16.6	206.9	0	pmagpy-3.4.0	u	SS9-3		Michipicoten Island	77	SS9-3a	273	6.30e-05	9.75e-07	3.69e-06	3.87e-06	SS9-3a:LP-DIR-T	2	SS9	1	3.8	g	LT-LT-Z:LP-DIR-T
0	This study	-17.5	205.7	0	pmagpy-3.4.0	u	SS9-3		Michipicoten Island	373.0	SS9-3a	273	6.17e-05	8.38e-07	4.55e-06	3.65e-06	SS9-3a:LP-DIR-T	3	SS9	1	4.6	g	LT-T-Z:LP-DIR-T
0	This study	-19.4	207.2	0	pmagpy-3.4.0	u	SS9-3		Michipicoten Island	473.0	SS9-3a	273	5.76e-05	7.85e-07	1.87e-06	2.01e-06	SS9-3a:LP-DIR-T	4	SS9	1	2.2	g	LT-T-Z:LP-DIR-T
0	This study	-20.0	207.8	0	pmagpy-3.4.0	u	SS9-3		Michipicoten Island	573.0	SS9-3a	273	4.85e-05	4.24e-07	1.23e-06	9.70e-07	SS9-3a:LP-DIR-T	5	SS9	1	1.7	g	LT-T-Z:LP-DIR-T
0	This study	-20.3	209.5	0	pmagpy-3.4.0	u	SS9-3		Michipicoten Island	623.0	SS9-3a	273	3.50e-05	4.30e-07	6.08e-07	3.15e-07	SS9-3a:LP-DIR-T	6	SS9	1	1.3	g	LT-T-Z:LP-DIR-T
0	This study	-20.1	205.9	0	pmagpy-3.4.0	u	SS9-3		Michipicoten Island	673.0	SS9-3a	273	1.63e-05	1.81e-07	9.66e-07	4.82e-07	SS9-3a:LP-DIR-T	7	SS9	1	3.8	g	LT-T-Z:LP-DIR-T
0	This study	-21.5	209.7	0	pmagpy-3.4.0	u	SS9-3		Michipicoten Island	723.0	SS9-3a	273	8.82e-06	7.38e-08	2.56e-07	1.04e-07	SS9-3a:LP-DIR-T	8	SS9	1	1.8	g	LT-T-Z:LP-DIR-T
0	This study	-20.6	209.3	0	pmagpy-3.4.0	u	SS9-3		Michipicoten Island	748.0	SS9-3a	273	7.17e-06	9.59e-08	1.50e-07	5.83e-08	SS9-3a:LP-DIR-T	9	SS9	1	1.5	g	LT-T-Z:LP-DIR-T
0	This study	-20.2	210.9	0	pmagpy-3.4.0	u	SS9-3		Michipicoten Island	773.0	SS9-3a	273	5.06e-06	4.52e-08	2.79e-08	3.47e-08	SS9-3a:LP-DIR-T	10	SS9	1	0.7	g	LT-T-Z:LP-DIR-T
0	This study	-20.5	210.7	0	pmagpy-3.4.0	u	SS9-3		Michipicoten Island	788.0	SS9-3a	273	4.14e-06	4.19e-08	1.12e-07	4.59e-08	SS9-3a:LP-DIR-T	11	SS9	1	1.8	g	LT-T-Z:LP-DIR-T
0	This study	-19.2	211.6	0	pmagpy-3.4.0	u	SS9-3		Michipicoten Island	803.0	SS9-3a	273	3.41e-06	8.05e-09	2.19e-08	1.42e-08	SS9-3a:LP-DIR-T	12	SS9	1	0.4	g	LT-T-Z:LP-DIR-T
0	This study	-19.8	208.3	0	pmagpy-3.4.0	u	SS9-3		Michipicoten Island	813.0	SS9-3a	273	2.53e-06	1.46e-08	4.70e-08	4.12e-08	SS9-3a:LP-DIR-T	13	SS9	1	1.4	g	LT-T-Z:LP-DIR-T
0	This study	-15.2	204.0	0	pmagpy-3.4.0	u	SS9-3		Michipicoten Island	823.0	SS9-3a	273	1.81e-06	2.23e-08	8.62e-08	3.68e-08	SS9-3a:LP-DIR-T	14	SS9	1	3.1	g	LT-T-Z:LP-DIR-T
0	This study	-20.6	211.6	0	pmagpy-3.4.0	u	SS9-3		Michipicoten Island	833.0	SS9-3a	273	7.50e-07	7.54e-09	1.67e-08	6.72e-09	SS9-3a:LP-DIR-T	15	SS9	1	1.5	g	LT-T-Z:LP-DIR-T
0	This study	-16.3	183.4	0	pmagpy-3.4.0	u	SS9-3		Michipicoten Island	843.0	SS9-3a	273	3.25e-07	4.22e-09	1.32e-08	2.64e-09	SS9-3a:LP-DIR-T	16	SS9	1	2.5	g	LT-T-Z:LP-DIR-T
0	This study	-12.1	229.9	0	pmagpy-3.4.0	u	SS9-3		Michipicoten Island	848.0	SS9-3a	273	2.34e-07	3.71e-09	3.32e-09	4.58e-09	SS9-3a:LP-DIR-T	17	SS9	1	1.6	g	LT-T-Z:LP-DIR-T
0	This study	37.9	252.2	0	pmagpy-3.4.0	u	SS9-4		Michipicoten Island	273	SS9-4a	273	4.98e-05	2.01e-07	9.33e-07	3.22e-06	SS9-4a:LP-DIR-T	1	SS9	1	3.8	g	LT-NO:LP-DIR-T
0	This study	34.9	260.0	0	pmagpy-3.4.0	u	SS9-4		Michipicoten Island	77	SS9-4a	273	4.62e-05	1.55e-07	7.14e-07	4.09e-06	SS9-4a:LP-DIR-T	2	SS9	1	5.1	g	LT-LT-Z:LP-DIR-T
0	This study	34.0	257.3	0	pmagpy-3.4.0	u	SS9-4		Michipicoten Island	373.0	SS9-4a	273	4.48e-05	2.27e-07	5.97e-07	2.60e-06	SS9-4a:LP-DIR-T	3	SS9	1	3.4	g	LT-T-Z:LP-DIR-T
0	This study	32.1	263.8	0	pmagpy-3.4.0	u	SS9-4		Michipicoten Island	473.0	SS9-4a	273	4.08e-05	1.98e-07	1.45e-07	1.47e-06	SS9-4a:LP-DIR-T	4	SS9	1	2.1	g	LT-T-Z:LP-DIR-T
0	This study	31.1	267.3	0	pmagpy-3.4.0	u	SS9-4		Michipicoten Island	573.0	SS9-4a	273	3.52e-05	1.70e-07	1.42e-07	1.68e-06	SS9-4a:LP-DIR-T	5	SS9	1	2.7	g	LT-T-Z:LP-DIR-T
0	This study	31.1	264.3	0	pmagpy-3.4.0	u	SS9-4		Michipicoten Island	623.0	SS9-4a	273	2.75e-05	1.25e-07	1.37e-07	1.20e-06	SS9-4a:LP-DIR-T	6	SS9	1	2.5	g	LT-T-Z:LP-DIR-T
0	This study	35.3	269.3	0	pmagpy-3.4.0	u	SS9-4		Michipicoten Island	673.0	SS9-4a	273	1.24e-05	3.56e-08	6.66e-08	1.35e-07	SS9-4a:LP-DIR-T	7	SS9	1	0.6	g	LT-T-Z:LP-DIR-T
0	This study	36.4	265.3	0	pmagpy-3.4.0	u	SS9-4		Michipicoten Island	723.0	SS9-4a	273	6.69e-06	3.67e-08	6.13e-08	2.16e-07	SS9-4a:LP-DIR-T	8	SS9	1	1.9	g	LT-T-Z:LP-DIR-T
0	This study	37.1	267.0	0	pmagpy-3.4.0	u	SS9-4		Michipicoten Island	748.0	SS9-4a	273	5.34e-06	3.08e-08	3.24e-08	5.16e-07	SS9-4a:LP-DIR-T	9	SS9	1	5.5	g	LT-T-Z:LP-DIR-T
0	This study	37.6	271.5	0	pmagpy-3.4.0	u	SS9-4		Michipicoten Island	773.0	SS9-4a	273	4.05e-06	1.20e-08	2.33e-08	3.03e-07	SS9-4a:LP-DIR-T	10	SS9	1	4.3	g	LT-T-Z:LP-DIR-T
0	This study	37.6	268.4	0	pmagpy-3.4.0	u	SS9-4		Michipicoten Island	788.0	SS9-4a	273	3.39e-06	9.38e-09	1.91e-08	2.52e-07	SS9-4a:LP-DIR-T	11	SS9	1	4.3	g	LT-T-Z:LP-DIR-T
0	This study	38.3	269.8	0	pmagpy-3.4.0	u	SS9-4		Michipicoten Island	803.0	SS9-4a	273	2.98e-06	1.02e-08	1.70e-08	3.07e-08	SS9-4a:LP-DIR-T	12	SS9	1	0.6	g	LT-T-Z:LP-DIR-T
0	This study	38.3	269.0	0	pmagpy-3.4.0	u	SS9-4		Michipicoten Island	813.0	SS9-4a	273	2.10e-06	1.08e-08	1.37e-08	6.59e-08	SS9-4a:LP-DIR-T	13	SS9	1	1.8	g	LT-T-Z:LP-DIR-T
0	This study	38.3	260.9	0	pmagpy-3.4.0	u	SS9-4		Michipicoten Island	823.0	SS9-4a	273	1.76e-06	8.96e-09	2.31e-08	1.17e-07	SS9-4a:LP-DIR-T	14	SS9	1	3.9	g	LT-T-Z:LP-DIR-T
0	This study	38.4	271.4	0	pmagpy-3.4.0	u	SS9-4		Michipicoten Island	833.0	SS9-4a	273	1.01e-06	7.42e-09	1.16e-08	2.43e-08	SS9-4a:LP-DIR-T	15	SS9	1	1.5	g	LT-T-Z:LP-DIR-T
0	This study	36.0	265.9	0	pmagpy-3.4.0	u	SS9-4		Michipicoten Island	843.0	SS9-4a	273	3.15e-07	1.22e-09	4.67e-09	3.43e-09	SS9-4a:LP-DIR-T	16	SS9	1	0.9	g	LT-T-Z:LP-DIR-T
0	This study	31.3	257.0	0	pmagpy-3.4.0	u	SS9-4		Michipicoten Island	848.0	SS9-4a	273	3.46e-07	4.28e-09	3.81e-09	1.63e-08	SS9-4a:LP-DIR-T	17	SS9	1	2.8	g	LT-T-Z:LP-DIR-T
0	This study	42.6	263.2	0	pmagpy-3.4.0	u	SS9-5		Michipicoten Island	273	SS9-5a	273	4.30e-05	2.75e-07	2.66e-07	3.70e-06	SS9-5a:LP-DIR-T	1	SS9	1	4.9	g	LT-NO:LP-DIR-T
0	This study	39.2	261.4	0	pmagpy-3.4.0	u	SS9-5		Michipicoten Island	77	SS9-5a	273	4.02e-05	2.42e-07	4.04e-07	2.58e-06	SS9-5a:LP-DIR-T	2	SS9	1	3.7	g	LT-LT-Z:LP-DIR-T
0	This study	38.0	265.1	0	pmagpy-3.4.0	u	SS9-5		Michipicoten Island	373.0	SS9-5a	273	3.89e-05	2.50e-07	2.19e-07	2.47e-06	SS9-5a:LP-DIR-T	3	SS9	1	3.7	g	LT-T-Z:LP-DIR-T
0	This study	36.4	266.8	0	pmagpy-3.4.0	u	SS9-5		Michipicoten Island	473.0	SS9-5a	273	3.58e-05	1.93e-07	1.81e-07	2.57e-06	SS9-5a:LP-DIR-T	4	SS9	1	4.1	g	LT-T-Z:LP-DIR-T
0	This study	34.7	268.7	0	pmagpy-3.4.0	u	SS9-5		Michipicoten Island	573.0	SS9-5a	273	3.07e-05	1.51e-07	1.50e-07	1.67e-06	SS9-5a:LP-DIR-T	5	SS9	1	3.1	g	LT-T-Z:LP-DIR-T
0	This study	34.1	271.8	0	pmagpy-3.4.0	u	SS9-5		Michipicoten Island	623.0	SS9-5a	273	2.37e-05	9.41e-08	1.53e-07	1.50e-06	SS9-5a:LP-DIR-T	6	SS9	1	3.6	g	LT-T-Z:LP-DIR-T
0	This study	37.3	273.5	0	pmagpy-3.4.0	u	SS9-5		Michipicoten Island	673.0	SS9-5a	273	1.17e-05	2.89e-08	8.66e-08	6.34e-07	SS9-5a:LP-DIR-T	7	SS9	1	3.1	g	LT-T-Z:LP-DIR-T
0	This study	36.4	274.9	0	pmagpy-3.4.0	u	SS9-5		Michipicoten Island	723.0	SS9-5a	273	7.71e-06	2.71e-08	5.89e-08	2.08e-07	SS9-5a:LP-DIR-T	8	SS9	1	1.6	g	LT-T-Z:LP-DIR-T
0	This study	37.6	275.7	0	pmagpy-3.4.0	u	SS9-5		Michipicoten Island	748.0	SS9-5a	273	6.67e-06	2.56e-08	7.99e-08	4.56e-07	SS9-5a:LP-DIR-T	9	SS9	1	4.0	g	LT-T-Z:LP-DIR-T
0	This study	37.0	279.1	0	pmagpy-3.4.0	u	SS9-5		Michipicoten Island	773.0	SS9-5a	273	5.35e-06	2.87e-08	4.89e-08	5.41e-08	SS9-5a:LP-DIR-T	10	SS9	1	0.8	g	LT-T-Z:LP-DIR-T
0	This study	37.5	275.3	0	pmagpy-3.4.0	u	SS9-5		Michipicoten Island	788.0	SS9-5a	273	4.56e-06	1.62e-08	4.49e-08	2.84e-07	SS9-5a:LP-DIR-T	11	SS9	1	3.6	g	LT-T-Z:LP-DIR-T
0	This study	38.1	277.8	0	pmagpy-3.4.0	u	SS9-5		Michipicoten Island	803.0	SS9-5a	273	3.99e-06	1.67e-08	3.68e-08	1.41e-07	SS9-5a:LP-DIR-T	12	SS9	1	2.1	g	LT-T-Z:LP-DIR-T
0	This study	34.7	277.7	0	pmagpy-3.4.0	u	SS9-5		Michipicoten Island	813.0	SS9-5a	273	2.98e-06	7.77e-09	4.07e-08	2.72e-08	SS9-5a:LP-DIR-T	13	SS9	1	0.7	g	LT-T-Z:LP-DIR-T
0	This study	37.4	275.6	0	pmagpy-3.4.0	u	SS9-5		Michipicoten Island	823.0	SS9-5a	273	2.16e-06	1.21e-08	2.14e-08	1.48e-07	SS9-5a:LP-DIR-T	14	SS9	1	4.0	g	LT-T-Z:LP-DIR-T
0	This study	30.0	274.0	0	pmagpy-3.4.0	u	SS9-5		Michipicoten Island	833.0	SS9-5a	273	9.95e-07	9.70e-09	8.55e-09	7.31e-08	SS9-5a:LP-DIR-T	15	SS9	1	4.3	g	LT-T-Z:LP-DIR-T
0	This study	24.7	288.1	0	pmagpy-3.4.0	u	SS9-5		Michipicoten Island	843.0	SS9-5a	273	3.89e-07	2.54e-09	6.60e-09	5.96e-09	SS9-5a:LP-DIR-T	16	SS9	1	1.0	g	LT-T-Z:LP-DIR-T
0	This study	33.2	263.6	0	pmagpy-3.4.0	u	SS9-5		Michipicoten Island	848.0	SS9-5a	273	3.32e-07	4.81e-09	2.78e-09	1.96e-08	SS9-5a:LP-DIR-T	17	SS9	1	3.5	g	LT-T-Z:LP-DIR-T
0	This study	44.8	265.6	0	pmagpy-3.4.0	u	SS9-6		Michipicoten Island	273	SS9-6a	273	4.16e-05	2.64e-07	3.99e-07	4.94e-06	SS9-6a:LP-DIR-T	1	SS9	1	6.8	g	LT-NO:LP-DIR-T
0	This study	37.9	262.3	0	pmagpy-3.4.0	u	SS9-6		Michipicoten Island	77	SS9-6a	273	3.67e-05	2.32e-07	2.56e-07	1.52e-06	SS9-6a:LP-DIR-T	2	SS9	1	2.4	g	LT-LT-Z:LP-DIR-T
0	This study	35.8	263.6	0	pmagpy-3.4.0	u	SS9-6		Michipicoten Island	373.0	SS9-6a	273	3.49e-05	2.40e-07	2.41e-07	2.41e-06	SS9-6a:LP-DIR-T	3	SS9	1	4.0	g	LT-T-Z:LP-DIR-T
0	This study	32.3	264.6	0	pmagpy-3.4.0	u	SS9-6		Michipicoten Island	473.0	SS9-6a	273	3.18e-05	2.12e-07	2.07e-07	1.73e-06	SS9-6a:LP-DIR-T	4	SS9	1	3.1	g	LT-T-Z:LP-DIR-T
0	This study	29.9	265.7	0	pmagpy-3.4.0	u	SS9-6		Michipicoten Island	573.0	SS9-6a	273	2.77e-05	1.70e-07	1.88e-07	1.97e-06	SS9-6a:LP-DIR-T	5	SS9	1	4.1	g	LT-T-Z:LP-DIR-T
0	This study	29.0	269.3	0	pmagpy-3.4.0	u	SS9-6		Michipicoten Island	623.0	SS9-6a	273	2.19e-05	1.47e-07	1.39e-07	1.39e-06	SS9-6a:LP-DIR-T	6	SS9	1	3.7	g	LT-T-Z:LP-DIR-T
0	This study	31.7	270.6	0	pmagpy-3.4.0	u	SS9-6		Michipicoten Island	673.0	SS9-6a	273	1.13e-05	4.46e-08	6.40e-08	2.96e-07	SS9-6a:LP-DIR-T	7	SS9	1	1.5	g	LT-T-Z:LP-DIR-T
0	This study	29.1	274.0	0	pmagpy-3.4.0	u	SS9-6		Michipicoten Island	723.0	SS9-6a	273	8.68e-06	3.27e-08	6.73e-08	2.04e-07	SS9-6a:LP-DIR-T	8	SS9	1	1.4	g	LT-T-Z:LP-DIR-T
0	This study	30.3	275.6	0	pmagpy-3.4.0	u	SS9-6		Michipicoten Island	748.0	SS9-6a	273	7.73e-06	3.90e-08	1.09e-07	6.22e-07	SS9-6a:LP-DIR-T	9	SS9	1	4.7	g	LT-T-Z:LP-DIR-T
0	This study	30.1	275.2	0	pmagpy-3.4.0	u	SS9-6		Michipicoten Island	773.0	SS9-6a	273	6.52e-06	2.42e-08	5.28e-08	1.77e-07	SS9-6a:LP-DIR-T	10	SS9	1	1.6	g	LT-T-Z:LP-DIR-T
0	This study	30.3	272.0	0	pmagpy-3.4.0	u	SS9-6		Michipicoten Island	788.0	SS9-6a	273	5.68e-06	2.28e-08	3.77e-08	2.88e-07	SS9-6a:LP-DIR-T	11	SS9	1	2.9	g	LT-T-Z:LP-DIR-T
0	This study	30.7	278.7	0	pmagpy-3.4.0	u	SS9-6		Michipicoten Island	803.0	SS9-6a	273	4.80e-06	2.73e-08	4.83e-08	1.85e-07	SS9-6a:LP-DIR-T	12	SS9	1	2.3	g	LT-T-Z:LP-DIR-T
0	This study	30.8	276.6	0	pmagpy-3.4.0	u	SS9-6		Michipicoten Island	813.0	SS9-6a	273	3.84e-06	9.40e-09	2.68e-08	4.65e-08	SS9-6a:LP-DIR-T	13	SS9	1	0.7	g	LT-T-Z:LP-DIR-T
0	This study	35.3	278.3	0	pmagpy-3.4.0	u	SS9-6		Michipicoten Island	823.0	SS9-6a	273	2.88e-06	2.14e-08	3.74e-08	2.41e-07	SS9-6a:LP-DIR-T	14	SS9	1	4.8	g	LT-T-Z:LP-DIR-T
0	This study	14.0	282.4	0	pmagpy-3.4.0	u	SS9-6		Michipicoten Island	833.0	SS9-6a	273	1.55e-06	2.33e-08	9.86e-09	7.73e-08	SS9-6a:LP-DIR-T	15	SS9	1	2.9	g	LT-T-Z:LP-DIR-T
0	This study	26.5	285.8	0	pmagpy-3.4.0	u	SS9-6		Michipicoten Island	843.0	SS9-6a	273	7.93e-07	5.92e-09	1.16e-08	1.45e-08	SS9-6a:LP-DIR-T	16	SS9	1	1.3	g	LT-T-Z:LP-DIR-T
